ReadID	SampleName	SampleID	ReadLength	ReadAvgQualScore
GSXD9VZ02JECQL	10_D_B02_2010_12_17_2	10_D_B02	445	32
GSXD9VZ02HR320	10_D_B02_2010_12_17_2	10_D_B02	524	36
GSXD9VZ02GJOWY	10_D_B02_2010_12_17_2	10_D_B02	514	34
GSXD9VZ02HLVU7	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02F2TY3	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02G5GZF	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02F7HD6	10_D_B02_2010_12_17_2	10_D_B02	491	35
GSXD9VZ02HZK3Y	10_D_B02_2010_12_17_2	10_D_B02	496	35
GSXD9VZ02HM3OZ	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02IM5TK	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02HUKQB	10_D_B02_2010_12_17_2	10_D_B02	511	37
GSXD9VZ02HY6IT	10_D_B02_2010_12_17_2	10_D_B02	233	35
GSXD9VZ02IDR3I	10_D_B02_2010_12_17_2	10_D_B02	495	36
GSXD9VZ02GLE8A	10_D_B02_2010_12_17_2	10_D_B02	503	37
GSXD9VZ02IMQV2	10_D_B02_2010_12_17_2	10_D_B02	502	32
GSXD9VZ02G3EWW	10_D_B02_2010_12_17_2	10_D_B02	482	37
GSXD9VZ02G1M9B	10_D_B02_2010_12_17_2	10_D_B02	484	37
GSXD9VZ02GAD16	10_D_B02_2010_12_17_2	10_D_B02	515	33
GSXD9VZ02I8KWU	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02G2EE0	10_D_B02_2010_12_17_2	10_D_B02	493	36
GSXD9VZ02FR3EF	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02IQ0VD	10_D_B02_2010_12_17_2	10_D_B02	504	36
GSXD9VZ02JSROQ	10_D_B02_2010_12_17_2	10_D_B02	491	37
GSXD9VZ02G8L4Q	10_D_B02_2010_12_17_2	10_D_B02	508	36
GSXD9VZ02GGF7B	10_D_B02_2010_12_17_2	10_D_B02	504	37
GSXD9VZ02HAGH7	10_D_B02_2010_12_17_2	10_D_B02	507	35
GSXD9VZ02GE677	10_D_B02_2010_12_17_2	10_D_B02	524	37
GSXD9VZ02HBZ9P	10_D_B02_2010_12_17_2	10_D_B02	496	37
GSXD9VZ02HA84W	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02I37FO	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02HPKPD	10_D_B02_2010_12_17_2	10_D_B02	495	34
GSXD9VZ02H2TN3	10_D_B02_2010_12_17_2	10_D_B02	490	35
GSXD9VZ02HCKR1	10_D_B02_2010_12_17_2	10_D_B02	506	36
GSXD9VZ02GG4YH	10_D_B02_2010_12_17_2	10_D_B02	502	34
GSXD9VZ02G4MPS	10_D_B02_2010_12_17_2	10_D_B02	511	36
GSXD9VZ02JGWV7	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02HD2I6	10_D_B02_2010_12_17_2	10_D_B02	537	36
GSXD9VZ02IL0TG	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02G300E	10_D_B02_2010_12_17_2	10_D_B02	501	36
GSXD9VZ02HF18Z	10_D_B02_2010_12_17_2	10_D_B02	511	34
GSXD9VZ02INUY5	10_D_B02_2010_12_17_2	10_D_B02	498	33
GSXD9VZ02GD52S	10_D_B02_2010_12_17_2	10_D_B02	485	36
GSXD9VZ02IL4H2	10_D_B02_2010_12_17_2	10_D_B02	486	37
GSXD9VZ02G6BQK	10_D_B02_2010_12_17_2	10_D_B02	449	36
GSXD9VZ02G1Z7A	10_D_B02_2010_12_17_2	10_D_B02	485	36
GSXD9VZ02GOCWS	10_D_B02_2010_12_17_2	10_D_B02	504	37
GSXD9VZ02JE5QK	10_D_B02_2010_12_17_2	10_D_B02	494	36
GSXD9VZ02JDOSK	10_D_B02_2010_12_17_2	10_D_B02	372	32
GSXD9VZ02IVRXO	10_D_B02_2010_12_17_2	10_D_B02	493	37
GSXD9VZ02IPV5U	10_D_B02_2010_12_17_2	10_D_B02	491	37
GSXD9VZ02IEPH2	10_D_B02_2010_12_17_2	10_D_B02	494	37
GSXD9VZ02IN5WQ	10_D_B02_2010_12_17_2	10_D_B02	508	34
GSXD9VZ02FNKFC	10_D_B02_2010_12_17_2	10_D_B02	209	35
GSXD9VZ02HC971	10_D_B02_2010_12_17_2	10_D_B02	468	36
GSXD9VZ02H40IF	10_D_B02_2010_12_17_2	10_D_B02	227	33
GSXD9VZ02GDSLI	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02ISYPN	10_D_B02_2010_12_17_2	10_D_B02	250	21
GSXD9VZ02HCJZF	10_D_B02_2010_12_17_2	10_D_B02	516	34
GSXD9VZ02IK793	10_D_B02_2010_12_17_2	10_D_B02	506	36
GSXD9VZ02G4D16	10_D_B02_2010_12_17_2	10_D_B02	525	32
GSXD9VZ02G92X7	10_D_B02_2010_12_17_2	10_D_B02	493	36
GSXD9VZ02H8XRM	10_D_B02_2010_12_17_2	10_D_B02	513	37
GSXD9VZ02FZDLL	10_D_B02_2010_12_17_2	10_D_B02	486	37
GSXD9VZ02H9JJF	10_D_B02_2010_12_17_2	10_D_B02	386	36
GSXD9VZ02FOF31	10_D_B02_2010_12_17_2	10_D_B02	388	34
GSXD9VZ02JD39C	10_D_B02_2010_12_17_2	10_D_B02	492	36
GSXD9VZ02G0P2K	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02H4XFW	10_D_B02_2010_12_17_2	10_D_B02	491	35
GSXD9VZ02IFPUO	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02H8H08	10_D_B02_2010_12_17_2	10_D_B02	485	36
GSXD9VZ02IM8RX	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02IVDPY	10_D_B02_2010_12_17_2	10_D_B02	508	37
GSXD9VZ02F5W7Q	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02FVGWX	10_D_B02_2010_12_17_2	10_D_B02	521	35
GSXD9VZ02H4DK1	10_D_B02_2010_12_17_2	10_D_B02	517	36
GSXD9VZ02GF65W	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02IPKUZ	10_D_B02_2010_12_17_2	10_D_B02	505	36
GSXD9VZ02F5MO4	10_D_B02_2010_12_17_2	10_D_B02	520	35
GSXD9VZ02GK5OQ	10_D_B02_2010_12_17_2	10_D_B02	471	37
GSXD9VZ02IQQX7	10_D_B02_2010_12_17_2	10_D_B02	500	34
GSXD9VZ02HDSWC	10_D_B02_2010_12_17_2	10_D_B02	496	36
GSXD9VZ02GUWM0	10_D_B02_2010_12_17_2	10_D_B02	519	34
GSXD9VZ02HXAYR	10_D_B02_2010_12_17_2	10_D_B02	468	36
GSXD9VZ02GY4R8	10_D_B02_2010_12_17_2	10_D_B02	530	36
GSXD9VZ02G8B48	10_D_B02_2010_12_17_2	10_D_B02	498	36
GSXD9VZ02H4C08	10_D_B02_2010_12_17_2	10_D_B02	408	30
GSXD9VZ02FUZP9	10_D_B02_2010_12_17_2	10_D_B02	468	38
GSXD9VZ02JDUJ4	10_D_B02_2010_12_17_2	10_D_B02	491	37
GSXD9VZ02GZC9D	10_D_B02_2010_12_17_2	10_D_B02	510	35
GSXD9VZ02GXAF1	10_D_B02_2010_12_17_2	10_D_B02	484	36
GSXD9VZ02FPTB5	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02GX0I9	10_D_B02_2010_12_17_2	10_D_B02	464	37
GSXD9VZ02JJZ5Q	10_D_B02_2010_12_17_2	10_D_B02	492	36
GSXD9VZ02GX1XR	10_D_B02_2010_12_17_2	10_D_B02	482	36
GSXD9VZ02F5CSY	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02H8GG9	10_D_B02_2010_12_17_2	10_D_B02	238	31
GSXD9VZ02I181Z	10_D_B02_2010_12_17_2	10_D_B02	204	31
GSXD9VZ02F9VYQ	10_D_B02_2010_12_17_2	10_D_B02	489	35
GSXD9VZ02F2XNJ	10_D_B02_2010_12_17_2	10_D_B02	513	29
GSXD9VZ02HJ623	10_D_B02_2010_12_17_2	10_D_B02	505	35
GSXD9VZ02HPHW1	10_D_B02_2010_12_17_2	10_D_B02	482	36
GSXD9VZ02GK5G9	10_D_B02_2010_12_17_2	10_D_B02	484	36
GSXD9VZ02GKI4X	10_D_B02_2010_12_17_2	10_D_B02	223	30
GSXD9VZ02GIVA2	10_D_B02_2010_12_17_2	10_D_B02	468	37
GSXD9VZ02FZ3UM	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JAAP7	10_D_B02_2010_12_17_2	10_D_B02	335	31
GSXD9VZ02IYK2E	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02JUS6V	10_D_B02_2010_12_17_2	10_D_B02	434	34
GSXD9VZ02JHZSR	10_D_B02_2010_12_17_2	10_D_B02	383	29
GSXD9VZ02HSXYK	10_D_B02_2010_12_17_2	10_D_B02	289	27
GSXD9VZ02IC3XR	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02HT0L6	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02HJIEQ	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02I8919	10_D_B02_2010_12_17_2	10_D_B02	269	33
GSXD9VZ02JHPYE	10_D_B02_2010_12_17_2	10_D_B02	507	37
GSXD9VZ02JJD0S	10_D_B02_2010_12_17_2	10_D_B02	525	35
GSXD9VZ02I0UGQ	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02GLKUN	10_D_B02_2010_12_17_2	10_D_B02	493	37
GSXD9VZ02G406Y	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02H2NTN	10_D_B02_2010_12_17_2	10_D_B02	489	36
GSXD9VZ02JAYEB	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02HSSNU	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02HN83B	10_D_B02_2010_12_17_2	10_D_B02	478	36
GSXD9VZ02JBDXI	10_D_B02_2010_12_17_2	10_D_B02	526	35
GSXD9VZ02JS8PS	10_D_B02_2010_12_17_2	10_D_B02	502	35
GSXD9VZ02GQRYD	10_D_B02_2010_12_17_2	10_D_B02	477	37
GSXD9VZ02FXQ7P	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02HQX68	10_D_B02_2010_12_17_2	10_D_B02	489	37
GSXD9VZ02IPCGV	10_D_B02_2010_12_17_2	10_D_B02	498	29
GSXD9VZ02HG3UM	10_D_B02_2010_12_17_2	10_D_B02	450	36
GSXD9VZ02IISVI	10_D_B02_2010_12_17_2	10_D_B02	495	35
GSXD9VZ02IN1U4	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02IFVPO	10_D_B02_2010_12_17_2	10_D_B02	488	35
GSXD9VZ02GKQNL	10_D_B02_2010_12_17_2	10_D_B02	491	37
GSXD9VZ02GEZD2	10_D_B02_2010_12_17_2	10_D_B02	496	34
GSXD9VZ02GVN6T	10_D_B02_2010_12_17_2	10_D_B02	495	35
GSXD9VZ02F845G	10_D_B02_2010_12_17_2	10_D_B02	493	36
GSXD9VZ02F3CZ8	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02GC2QU	10_D_B02_2010_12_17_2	10_D_B02	485	36
GSXD9VZ02IJP90	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02F99ET	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02I71WN	10_D_B02_2010_12_17_2	10_D_B02	517	35
GSXD9VZ02I8NVS	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02IKDMS	10_D_B02_2010_12_17_2	10_D_B02	512	34
GSXD9VZ02IO7CH	10_D_B02_2010_12_17_2	10_D_B02	488	37
GSXD9VZ02FY5XA	10_D_B02_2010_12_17_2	10_D_B02	483	35
GSXD9VZ02JFE5P	10_D_B02_2010_12_17_2	10_D_B02	481	38
GSXD9VZ02ITVOV	10_D_B02_2010_12_17_2	10_D_B02	200	30
GSXD9VZ02G875E	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02HMIBB	10_D_B02_2010_12_17_2	10_D_B02	482	37
GSXD9VZ02HPTUB	10_D_B02_2010_12_17_2	10_D_B02	487	37
GSXD9VZ02GFALV	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02G3GIV	10_D_B02_2010_12_17_2	10_D_B02	489	35
GSXD9VZ02FZ95K	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02FMVCY	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02H3SEX	10_D_B02_2010_12_17_2	10_D_B02	502	36
GSXD9VZ02GYR9Z	10_D_B02_2010_12_17_2	10_D_B02	485	36
GSXD9VZ02IGSRY	10_D_B02_2010_12_17_2	10_D_B02	499	32
GSXD9VZ02GWR1N	10_D_B02_2010_12_17_2	10_D_B02	476	33
GSXD9VZ02H5KV0	10_D_B02_2010_12_17_2	10_D_B02	493	35
GSXD9VZ02HVR9C	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02H37YZ	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02I81GO	10_D_B02_2010_12_17_2	10_D_B02	493	37
GSXD9VZ02G9HIM	10_D_B02_2010_12_17_2	10_D_B02	480	34
GSXD9VZ02ISCXO	10_D_B02_2010_12_17_2	10_D_B02	531	35
GSXD9VZ02FXMLZ	10_D_B02_2010_12_17_2	10_D_B02	513	37
GSXD9VZ02GPOKF	10_D_B02_2010_12_17_2	10_D_B02	492	37
GSXD9VZ02JPTOC	10_D_B02_2010_12_17_2	10_D_B02	499	36
GSXD9VZ02FS67H	10_D_B02_2010_12_17_2	10_D_B02	501	37
GSXD9VZ02GU3IP	10_D_B02_2010_12_17_2	10_D_B02	489	34
GSXD9VZ02GHZBN	10_D_B02_2010_12_17_2	10_D_B02	521	34
GSXD9VZ02F5FMZ	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02FOL48	10_D_B02_2010_12_17_2	10_D_B02	492	35
GSXD9VZ02GI4TW	10_D_B02_2010_12_17_2	10_D_B02	529	37
GSXD9VZ02HP5Z1	10_D_B02_2010_12_17_2	10_D_B02	466	36
GSXD9VZ02F3HXK	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02JMT5R	10_D_B02_2010_12_17_2	10_D_B02	515	32
GSXD9VZ02GZADZ	10_D_B02_2010_12_17_2	10_D_B02	501	35
GSXD9VZ02IDOC5	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02F19ZE	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02HQBOO	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02ID1FW	10_D_B02_2010_12_17_2	10_D_B02	480	35
GSXD9VZ02IFT9T	10_D_B02_2010_12_17_2	10_D_B02	206	29
GSXD9VZ02HVCN6	10_D_B02_2010_12_17_2	10_D_B02	487	37
GSXD9VZ02GQKHD	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02JFCKR	10_D_B02_2010_12_17_2	10_D_B02	521	36
GSXD9VZ02J2MT1	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02GPA86	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02HA7RR	10_D_B02_2010_12_17_2	10_D_B02	495	37
GSXD9VZ02HXF7N	10_D_B02_2010_12_17_2	10_D_B02	507	35
GSXD9VZ02GECSC	10_D_B02_2010_12_17_2	10_D_B02	490	35
GSXD9VZ02HE4GP	10_D_B02_2010_12_17_2	10_D_B02	508	35
GSXD9VZ02JWGO9	10_D_B02_2010_12_17_2	10_D_B02	496	37
GSXD9VZ02IVM9E	10_D_B02_2010_12_17_2	10_D_B02	286	25
GSXD9VZ02HAPJ7	10_D_B02_2010_12_17_2	10_D_B02	511	36
GSXD9VZ02G29V7	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02GUC16	10_D_B02_2010_12_17_2	10_D_B02	528	35
GSXD9VZ02GVHGT	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02GLLP7	10_D_B02_2010_12_17_2	10_D_B02	498	35
GSXD9VZ02HVI4R	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02GO3VX	10_D_B02_2010_12_17_2	10_D_B02	536	35
GSXD9VZ02IXSE3	10_D_B02_2010_12_17_2	10_D_B02	494	37
GSXD9VZ02GJ9P7	10_D_B02_2010_12_17_2	10_D_B02	490	36
GSXD9VZ02GL2LU	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02HZPJ4	10_D_B02_2010_12_17_2	10_D_B02	479	33
GSXD9VZ02GAFSR	10_D_B02_2010_12_17_2	10_D_B02	521	36
GSXD9VZ02IBSEI	10_D_B02_2010_12_17_2	10_D_B02	229	36
GSXD9VZ02JYTVH	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02IT9CJ	10_D_B02_2010_12_17_2	10_D_B02	498	35
GSXD9VZ02GLX1Y	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02FU767	10_D_B02_2010_12_17_2	10_D_B02	214	30
GSXD9VZ02G4QLQ	10_D_B02_2010_12_17_2	10_D_B02	516	36
GSXD9VZ02HLFBT	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02HUPFD	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02IS7YJ	10_D_B02_2010_12_17_2	10_D_B02	536	36
GSXD9VZ02HHYV8	10_D_B02_2010_12_17_2	10_D_B02	228	33
GSXD9VZ02HETVN	10_D_B02_2010_12_17_2	10_D_B02	529	36
GSXD9VZ02GW6Y5	10_D_B02_2010_12_17_2	10_D_B02	233	35
GSXD9VZ02F7Q0P	10_D_B02_2010_12_17_2	10_D_B02	509	35
GSXD9VZ02HUI3L	10_D_B02_2010_12_17_2	10_D_B02	493	37
GSXD9VZ02HQ0I6	10_D_B02_2010_12_17_2	10_D_B02	478	35
GSXD9VZ02IO6CI	10_D_B02_2010_12_17_2	10_D_B02	477	36
GSXD9VZ02G5DDQ	10_D_B02_2010_12_17_2	10_D_B02	488	30
GSXD9VZ02IVPQT	10_D_B02_2010_12_17_2	10_D_B02	270	31
GSXD9VZ02IYYK0	10_D_B02_2010_12_17_2	10_D_B02	415	33
GSXD9VZ02JTR83	10_D_B02_2010_12_17_2	10_D_B02	537	32
GSXD9VZ02G7OYE	10_D_B02_2010_12_17_2	10_D_B02	498	31
GSXD9VZ02GJAU7	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02IAFA6	10_D_B02_2010_12_17_2	10_D_B02	481	37
GSXD9VZ02JE23U	10_D_B02_2010_12_17_2	10_D_B02	499	35
GSXD9VZ02HTYOU	10_D_B02_2010_12_17_2	10_D_B02	468	37
GSXD9VZ02JFF13	10_D_B02_2010_12_17_2	10_D_B02	490	37
GSXD9VZ02I9DO6	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02GC22C	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02I7R89	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02IOMDL	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02HZQQ2	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02HEAOA	10_D_B02_2010_12_17_2	10_D_B02	484	37
GSXD9VZ02JN31R	10_D_B02_2010_12_17_2	10_D_B02	514	37
GSXD9VZ02JHGKQ	10_D_B02_2010_12_17_2	10_D_B02	478	37
GSXD9VZ02I7SYZ	10_D_B02_2010_12_17_2	10_D_B02	509	34
GSXD9VZ02F6BWG	10_D_B02_2010_12_17_2	10_D_B02	520	35
GSXD9VZ02JRJ0P	10_D_B02_2010_12_17_2	10_D_B02	492	35
GSXD9VZ02I1L5L	10_D_B02_2010_12_17_2	10_D_B02	480	34
GSXD9VZ02F2T9S	10_D_B02_2010_12_17_2	10_D_B02	508	35
GSXD9VZ02H52BG	10_D_B02_2010_12_17_2	10_D_B02	468	37
GSXD9VZ02FTIX8	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02F1X58	10_D_B02_2010_12_17_2	10_D_B02	496	35
GSXD9VZ02IXZT6	10_D_B02_2010_12_17_2	10_D_B02	488	33
GSXD9VZ02GBREJ	10_D_B02_2010_12_17_2	10_D_B02	469	36
GSXD9VZ02JFX1S	10_D_B02_2010_12_17_2	10_D_B02	474	33
GSXD9VZ02GNNS1	10_D_B02_2010_12_17_2	10_D_B02	485	33
GSXD9VZ02I2MWS	10_D_B02_2010_12_17_2	10_D_B02	389	33
GSXD9VZ02GORPC	10_D_B02_2010_12_17_2	10_D_B02	516	34
GSXD9VZ02H3ORI	10_D_B02_2010_12_17_2	10_D_B02	510	36
GSXD9VZ02JXBXB	10_D_B02_2010_12_17_2	10_D_B02	471	37
GSXD9VZ02F6VYR	10_D_B02_2010_12_17_2	10_D_B02	247	36
GSXD9VZ02GMP94	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02JPFGR	10_D_B02_2010_12_17_2	10_D_B02	507	34
GSXD9VZ02IV8DO	10_D_B02_2010_12_17_2	10_D_B02	483	34
GSXD9VZ02GZ3B0	10_D_B02_2010_12_17_2	10_D_B02	517	35
GSXD9VZ02JBIWL	10_D_B02_2010_12_17_2	10_D_B02	488	32
GSXD9VZ02G5F9V	10_D_B02_2010_12_17_2	10_D_B02	535	35
GSXD9VZ02HDX6D	10_D_B02_2010_12_17_2	10_D_B02	517	37
GSXD9VZ02IEUYU	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02I4DTM	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02GFJQS	10_D_B02_2010_12_17_2	10_D_B02	505	37
GSXD9VZ02JCP3K	10_D_B02_2010_12_17_2	10_D_B02	503	36
GSXD9VZ02FSN68	10_D_B02_2010_12_17_2	10_D_B02	515	36
GSXD9VZ02G68A6	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02HAZRE	10_D_B02_2010_12_17_2	10_D_B02	479	36
GSXD9VZ02JHC19	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02IA22M	10_D_B02_2010_12_17_2	10_D_B02	490	35
GSXD9VZ02F3YJV	10_D_B02_2010_12_17_2	10_D_B02	524	35
GSXD9VZ02JNR6N	10_D_B02_2010_12_17_2	10_D_B02	511	33
GSXD9VZ02IWKG1	10_D_B02_2010_12_17_2	10_D_B02	491	35
GSXD9VZ02HHC8Z	10_D_B02_2010_12_17_2	10_D_B02	505	36
GSXD9VZ02JFCKV	10_D_B02_2010_12_17_2	10_D_B02	494	35
GSXD9VZ02IK6W4	10_D_B02_2010_12_17_2	10_D_B02	481	37
GSXD9VZ02GF8OZ	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02F05YZ	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02GVXH5	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02G56D8	10_D_B02_2010_12_17_2	10_D_B02	513	35
GSXD9VZ02IB07Z	10_D_B02_2010_12_17_2	10_D_B02	493	36
GSXD9VZ02JYHYF	10_D_B02_2010_12_17_2	10_D_B02	514	34
GSXD9VZ02IMTWR	10_D_B02_2010_12_17_2	10_D_B02	490	37
GSXD9VZ02HG608	10_D_B02_2010_12_17_2	10_D_B02	524	35
GSXD9VZ02GJOT3	10_D_B02_2010_12_17_2	10_D_B02	481	36
GSXD9VZ02JOKL5	10_D_B02_2010_12_17_2	10_D_B02	387	33
GSXD9VZ02IYBUL	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02HHQMM	10_D_B02_2010_12_17_2	10_D_B02	511	36
GSXD9VZ02GDNTW	10_D_B02_2010_12_17_2	10_D_B02	509	36
GSXD9VZ02GGKYD	10_D_B02_2010_12_17_2	10_D_B02	477	37
GSXD9VZ02F9ISC	10_D_B02_2010_12_17_2	10_D_B02	326	29
GSXD9VZ02GOUIT	10_D_B02_2010_12_17_2	10_D_B02	486	38
GSXD9VZ02GC02N	10_D_B02_2010_12_17_2	10_D_B02	479	37
GSXD9VZ02GDH8F	10_D_B02_2010_12_17_2	10_D_B02	514	36
GSXD9VZ02IUXNA	10_D_B02_2010_12_17_2	10_D_B02	271	33
GSXD9VZ02FKJZ7	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02HVL4L	10_D_B02_2010_12_17_2	10_D_B02	491	37
GSXD9VZ02H9ZKE	10_D_B02_2010_12_17_2	10_D_B02	523	34
GSXD9VZ02F4MCH	10_D_B02_2010_12_17_2	10_D_B02	515	33
GSXD9VZ02G3GUM	10_D_B02_2010_12_17_2	10_D_B02	420	32
GSXD9VZ02GREYM	10_D_B02_2010_12_17_2	10_D_B02	512	36
GSXD9VZ02JMQBS	10_D_B02_2010_12_17_2	10_D_B02	250	30
GSXD9VZ02H4XWE	10_D_B02_2010_12_17_2	10_D_B02	442	31
GSXD9VZ02GK8D2	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02F5A7Y	10_D_B02_2010_12_17_2	10_D_B02	515	35
GSXD9VZ02GV4YM	10_D_B02_2010_12_17_2	10_D_B02	506	35
GSXD9VZ02HL041	10_D_B02_2010_12_17_2	10_D_B02	486	32
GSXD9VZ02GUKOD	10_D_B02_2010_12_17_2	10_D_B02	513	36
GSXD9VZ02G577S	10_D_B02_2010_12_17_2	10_D_B02	512	35
GSXD9VZ02G0LTL	10_D_B02_2010_12_17_2	10_D_B02	546	33
GSXD9VZ02GWZ5I	10_D_B02_2010_12_17_2	10_D_B02	507	35
GSXD9VZ02JU99S	10_D_B02_2010_12_17_2	10_D_B02	414	30
GSXD9VZ02FX7FL	10_D_B02_2010_12_17_2	10_D_B02	497	34
GSXD9VZ02J01N3	10_D_B02_2010_12_17_2	10_D_B02	386	32
GSXD9VZ02FNPV0	10_D_B02_2010_12_17_2	10_D_B02	523	34
GSXD9VZ02I3789	10_D_B02_2010_12_17_2	10_D_B02	474	36
GSXD9VZ02JR2AE	10_D_B02_2010_12_17_2	10_D_B02	474	31
GSXD9VZ02GXZUS	10_D_B02_2010_12_17_2	10_D_B02	511	35
GSXD9VZ02HMRHK	10_D_B02_2010_12_17_2	10_D_B02	516	36
GSXD9VZ02HNMGE	10_D_B02_2010_12_17_2	10_D_B02	483	37
GSXD9VZ02HEO6Q	10_D_B02_2010_12_17_2	10_D_B02	415	34
GSXD9VZ02IB4VL	10_D_B02_2010_12_17_2	10_D_B02	216	32
GSXD9VZ02GBGC4	10_D_B02_2010_12_17_2	10_D_B02	367	34
GSXD9VZ02FTE07	10_D_B02_2010_12_17_2	10_D_B02	514	35
GSXD9VZ02JJKY1	10_D_B02_2010_12_17_2	10_D_B02	514	34
GSXD9VZ02GRXYU	10_D_B02_2010_12_17_2	10_D_B02	484	36
GSXD9VZ02JUFTV	10_D_B02_2010_12_17_2	10_D_B02	484	34
GSXD9VZ02ID5IK	10_D_B02_2010_12_17_2	10_D_B02	484	37
GSXD9VZ02GIFKC	10_D_B02_2010_12_17_2	10_D_B02	494	36
GSXD9VZ02H7CSN	10_D_B02_2010_12_17_2	10_D_B02	496	36
